fid,ft_act_2week_work_active_period_ls_hour0_4,ft_act_month_rest_active_period_ls_hour0_4,ft_act_month_work_active_period_ls_hour0_4,ft_app_act_30d_allcate_cnt,ft_app_act_30d_allcate_days,ft_app_act_30d_allcate_times,ft_app_act_30d_debit_credit_cnt,ft_app_act_30d_debit_credit_days,ft_app_act_30d_debit_credit_times,ft_app_act_30d_game_days_avg,ft_app_act_30d_live_days,ft_app_act_30d_live_times,ft_app_act_30d_messaging_social_days,ft_app_act_30d_messaging_social_times,ft_app_act_30d_micro_loan_cnt,ft_app_act_30d_micro_loan_days,ft_app_act_30d_micro_loan_times,ft_app_act_30d_office_business_days,ft_app_act_30d_photo_cnt_m_rate,ft_app_act_30d_photo_days,ft_app_act_30d_photo_times,ft_app_act_30d_short_video_cnt_m_rate,ft_app_act_30d_short_video_days,ft_app_act_30d_short_video_times,ft_app_ins_bank_cnt_rate,ft_app_ins_current_bank_cnt,ft_app_ins_current_child_rearing_cnt,ft_app_ins_current_credit_card_cnt,ft_app_ins_current_debit_credit_cnt,ft_app_ins_current_debit_credit_cnt_cv,ft_app_ins_current_debit_credit_cnt_m_rate,ft_app_ins_current_discounts_cnt,ft_app_ins_current_examination_cnt,ft_app_ins_current_finance_cnt,ft_app_ins_current_finance_cnt_cv,ft_app_ins_current_finance_cnt_m_rate,ft_app_ins_current_fitness_cnt,ft_app_ins_current_fitness_cnt_m_rate,ft_app_ins_current_game_cnt,ft_app_ins_current_imei_alter_cnt,ft_app_ins_current_invest_cnt,ft_app_ins_current_life_casual_cnt,ft_app_ins_current_live_cnt,ft_app_ins_current_lottery_cnt,ft_app_ins_current_malicious_cnt,ft_app_ins_current_market_cnt,ft_app_ins_current_messaging_social_cnt,ft_app_ins_current_micro_loan_cnt,ft_app_ins_current_news_reading_cnt,ft_app_ins_current_office_business_cnt,ft_app_ins_current_online_gamble_cnt,ft_app_ins_current_online_shopping_cnt,ft_app_ins_current_payment_cnt,ft_app_ins_current_photo_cnt,ft_app_ins_current_risk_cnt,ft_app_ins_current_short_video_cnt,ft_app_ins_current_shortterm_loan,ft_app_ins_current_travel_cnt,ft_app_ins_current_video_cnt,ft_app_ins_debit_credit_cnt_rate,ft_app_ins_finance_cnt_rate,ft_app_ins_history_bank_cnt,ft_app_ins_history_child_rearin_cnt,ft_app_ins_history_credit_card_cnt,ft_app_ins_history_debit_credit_cnt,ft_app_ins_history_discounts_cnt,ft_app_ins_history_examination_cnt,ft_app_ins_history_finance_cnt,ft_app_ins_history_fitness_cnt,ft_app_ins_history_gamble_cnt,ft_app_ins_history_game_cnt,ft_app_ins_history_imei_alter_cnt,ft_app_ins_history_insurance_cnt,ft_app_ins_history_invest_cnt,ft_app_ins_history_life_casual_cnt,ft_app_ins_history_live_cnt,ft_app_ins_history_lottery_cnt,ft_app_ins_history_market_cnt,ft_app_ins_history_messaging_social_cnt,ft_app_ins_history_micro_loan_cnt,ft_app_ins_history_money_management_cnt,ft_app_ins_history_news_reading_cnt,ft_app_ins_history_office_business_cnt,ft_app_ins_history_online_gamble_cnt,ft_app_ins_history_online_shopping_cnt,ft_app_ins_history_payment_cnt,ft_app_ins_history_photo_cnt,ft_app_ins_history_risk_cnt,ft_app_ins_history_short_video_cnt,ft_app_ins_history_shortterm_loan,ft_app_ins_history_shortterm_loan_m_rate,ft_app_ins_history_simulator_cnt,ft_app_ins_history_tally_cnt,ft_app_ins_history_travel_cnt,ft_app_ins_history_video_cnt,ft_app_ins_lottery_cnt_rate,ft_app_ins_micro_loan_cnt_rate,ft_app_ins_online_gamble_cnt_rate,ft_cross_ins_credit_ins_largest_cate_cnt,ft_cross_ins_wifilocating_tag_credit_card,ft_cross_lbs_4wr_act_cnt_app_4w_unins,ft_cross_tag_city_level1_housing_price,ft_cross_tag_city_level3_price,ft_cross_tag_city_level4_price,ft_dev_battery_all_30d_whole_allday_hours,ft_dev_battery_all_90d_whole_allday_hours,ft_dev_battery_charge_30d_weekday_allday_hours,ft_dev_battery_charge_30d_whole_allday_hours,ft_dev_battery_charge_90d_weekday_allday_hours,ft_dev_battery_charge_90d_weekend_allday_hours,ft_dev_battery_charge_90d_whole_allday_hours,ft_dev_battery_full_30d_weekday_allday_hours,ft_dev_battery_full_30d_weekend_allday_hours,ft_dev_battery_full_90d_weekday_allday_hours,ft_dev_battery_full_90d_weekend_allday_hours,ft_dev_battery_full_90d_whole_allday_hours,ft_dev_battery_use_30d_weekday_allday_hours,ft_dev_battery_use_30d_weekday_nighttime_hours,ft_dev_battery_use_30d_weekend_allday_hours,ft_dev_battery_use_30d_whole_allday_hours,ft_dev_battery_use_30d_whole_nighttime_hours,ft_dev_battery_use_90d_weekday_nighttime_hours,ft_dev_battery_use_90d_weekend_allday_hours,ft_dev_battery_use_90d_whole_allday_hours,ft_dev_battery_use_90d_whole_nighttime_hours,ft_dev_deprecia_price,ft_dev_ip_30d_weekday_closetime_cnt,ft_dev_ip_30d_weekday_nighttime_cnt,ft_dev_ip_30d_whole_nighttime_cnt,ft_dev_market_price,ft_dev_wifimac_30d_weekday_nighttime_cnt,ft_dev_wifimac_30d_weekday_nighttime_days,ft_dev_wifimac_30d_weekend_allday_cnt,ft_dev_wifimac_30d_whole_closetime_cnt,ft_dev_wifimac_30d_whole_nighttime_cnt,ft_dev_wifimac_30d_whole_nighttime_days,ft_finance_score_c_rule,ft_finance_score_e_rule,ft_gezhen_multi_loan_level,ft_gezhen_multi_loan_score,ft_gz_black_list,ft_gz_car_price,ft_gz_income_1,ft_ins_app_uninstall_category_190000,ft_lbs_same_night_stay_wifimac_cnt,ft_safe_score_c_rule,ft_safe_score_f_rule,ft_stable_imsi_changes,ft_tag_age,ft_tag_asset_management,ft_tag_banking,ft_tag_consumption_level,ft_tag_consumption_range,ft_tag_credit_card,ft_tag_education,ft_tag_gender,ft_tag_occupation_office,ft_tag_parent_0to2y,ft_tag_parent_3to6y,ft_tag_parent_k1tok6,ft_tag_parent_k7tok12,ft_tag_stock
13a72d2c8ba2c3582705e729c48b6932,29,23,29,1,12,134,0,0,0,0.0000,12,134,0,0,0,0,0,0,,0,0,,0,0,1.0000,3,0,0,0,,,1,2,5,0.0000,1.0000,0,,2,0,0,2,2,0,0,3,4,0,0,1,0,3,1,1,0,1,0,2,6,0.0000,0.7143,3,0,0,1,1,2,7,0,0,7,0,0,0,4,4,0,5,7,0,0,2,5,1,5,1,2,0,2,0,,0,1,2,14,0.0000,0.0000,0.0000,20,2,10,,10,,7,24,2,2,7,2,9,0,0,0,0,0,3,0,2,5,0,0,3,15,0,1,1,0,0,4,0,0,1,2,0,0,542,560,none,0.3498,,,,0,2.5,548,10,2.5,18-24,1,1,3,9,0,,1,0,0,0,0,0,0
bfb6543817eac4757c3560ca6575ec51,5,,5,2,18,103,0,0,0,0.0000,0,0,0,0,0,0,0,0,,0,0,,0,0,0.5000,1,0,0,0,,,1,0,1,0.0000,1.0000,0,,0,0,0,1,0,0,0,2,1,0,0,0,0,4,0,1,0,1,0,2,2,0.0000,0.3333,2,0,0,0,5,13,3,0,0,9,0,0,0,9,2,0,9,8,0,0,9,2,0,13,1,10,0,4,0,,0,0,9,14,0.0000,0.0000,0.0000,20,,2,,10,,56,92,0,8,4,10,14,0,3,0,9,9,35,0,11,46,0,0,21,71,0,0,4,1,2,2,1,1,2,3,2,2,542,560,none,0.4149,,999,999,,2.5,545,9,3.0,25-34,0,1,2,7,0,,0,1,0,0,0,0,0
72498863aceb9d4f20c21ca46c911751,,,,,,,,,,0.0000,,,,,,,,,,,,,,,0.7500,3,0,0,0,,,0,0,5,0.3536,1.2500,0,,0,0,0,1,0,0,0,1,2,0,2,0,0,1,2,1,0,1,0,2,1,0.0000,0.7143,4,0,0,1,0,1,7,0,0,1,0,0,0,1,0,0,1,2,0,0,3,0,0,1,2,1,0,1,0,,0,0,2,1,0.0000,0.0000,0.0000,20,2,1,,,10,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,547,555,none,0.3619,,,,,2.5,546,6,2.5,25-34,0,1,2,3,0,,1,0,0,0,0,0,0
4f81e01c34ff8aab690ebf71c2c30869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,,2.5,,0,2.5,,,,,,,,,,,,,,
a5191b482687b68985fb1f7a91b8f441,,,,,,,,,,0.0000,,,,,,,,,,,,,,,1.0000,1,0,0,0,,,0,0,2,0.0000,1.0000,0,,0,0,0,1,0,0,0,2,2,0,0,0,0,2,1,1,0,1,0,1,1,0.0000,0.2857,1,0,0,3,1,2,7,1,0,1,0,0,0,7,2,0,5,19,0,0,3,2,0,7,3,2,0,2,1,1.0000,0,0,2,11,0.0000,0.0000,0.0000,20,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,1,,,,,,,553,559,low,0.5176,,999,999,,2.5,546,5,2.5,25-34,0,1,1,4,0,,0,0,0,0,0,0,0
1d69445a048be8d9d713358fa18c6823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,999,,2.5,,1,2.5,35-44,0,0,2,,0,,1,0,1,0,0,1,0
d9c3298b547b7110bcb0f2bdbdee168d,2,4,9,7,23,264,0,0,0,0.0000,0,0,0,0,0,0,0,5,,0,0,,0,0,0.5000,3,0,0,0,,,2,2,6,0.0000,1.0000,2,1.0000,1,0,1,6,0,0,0,4,4,0,6,7,0,8,2,0,0,0,0,5,8,0.0000,0.3750,6,0,0,0,3,6,16,3,0,1,0,0,5,14,1,0,7,6,0,0,10,9,0,13,3,5,0,2,0,,0,0,9,17,0.0000,0.0000,0.0000,21,,4,,,,93,156,5,7,6,2,8,2,0,2,0,2,49,1,38,87,3,1,53,149,3,,1,1,3,,1,1,4,2,2,4,551,564,none,0.3615,,,,0,2.5,545,10,3.0,25-34,0,1,3,9,0,,1,1,0,0,0,0,1
6bb6e94c15fc61fd24eaaecf0645544e,,1,20,5,18,135,0,0,0,0.0000,0,0,0,0,0,0,0,1,,0,0,,0,0,0.2500,1,0,2,1,0.7071,1.5000,5,3,6,0.3922,1.3846,1,1.0000,5,0,0,12,3,0,0,5,7,1,5,4,0,10,1,2,0,1,1,6,14,0.5000,0.5455,4,1,3,2,7,4,11,2,0,10,0,0,0,17,3,0,7,13,1,0,7,6,0,13,1,4,0,3,1,1.0000,0,0,7,16,0.0000,1.0000,0.0000,11,1,2,,,,65,254,3,9,16,13,29,0,0,6,0,6,34,0,25,59,2,15,82,235,21,0,4,0,4,2,0,0,5,1,4,2,542,556,none,0.2392,,999,999,0,3.0,536,9,3.0,18-24,1,0,3,8,1,,1,1,0,0,0,0,0
ef581878f8ac8f04af9afc1d806983c2,,,,,,,,,,0.0000,,,,,,,,,,,,,,,1.0000,1,0,0,1,0.0000,1.0000,1,3,8,0.0000,1.0000,0,,2,0,2,3,3,0,0,5,7,2,6,6,0,8,1,5,0,3,0,1,10,0.0909,0.3810,1,0,0,11,1,4,21,1,0,2,0,0,3,3,3,0,5,10,7,0,7,6,0,8,2,7,0,3,5,1.0000,0,0,1,13,0.0000,0.2857,0.0000,10,2,1,,10,,,,,,,,,,,,,,,,,,,,,,,0,,,,2,,,,,,,547,550,middle,0.6582,,,,,2.5,538,6,3.0,25-34,1,1,2,8,0,,1,0,0,0,1,0,0
7a3e4b1bde8df35b0a38ea925ba14d49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,2,2.5,25-34,0,0,3,,1,,,0,0,0,0,0,0
0aef6edcbf04420a69262922cd8175a4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,5,,,,,,,,,,,,,,,2.5,,2,2.5,25-34,0,0,3,,0,,0,0,0,0,0,0,0
8151e9f66e5b24ad117ea182747151b5,,,,2,2,8,0,0,0,0.0000,0,0,0,0,0,0,0,0,,0,0,,0,0,1.0000,9,0,0,5,0.1010,1.0714,3,3,17,0.0577,1.0408,0,,0,0,0,11,2,0,0,5,6,0,5,0,0,8,2,3,0,3,0,3,12,0.8333,0.8947,9,1,0,6,3,3,19,0,0,3,0,0,0,13,6,0,5,9,0,0,7,0,0,8,2,3,0,3,1,1.0000,0,0,3,17,0.0000,0.0000,0.0000,5,1,1,,,,5,9,1,1,1,0,1,0,0,0,0,0,4,0,0,4,0,0,2,8,0,,,,,,,,,,,,545,548,none,0.3894,,,,0,2.5,536,10,3.0,25-34,1,1,3,10,1,,1,0,0,0,1,0,0
081477593fb64888de6f8d55b28cd174,,,,,,,,,,0.0000,,,,,,,,,,,,,,,1.0000,3,0,3,0,,,1,0,9,0.2460,1.1739,0,,2,0,0,6,1,0,0,6,5,0,0,2,0,6,2,2,0,2,0,2,4,0.0000,1.0000,3,0,3,0,1,0,9,0,0,2,0,0,0,7,1,0,6,5,0,0,0,2,0,6,2,3,0,3,0,,0,1,2,6,0.0000,0.0000,0.0000,21,1,6,,,,2,6,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,6,1,,0,1,1,,1,1,0,0,1,1,547,555,none,0.2938,,,,0,2.5,546,6,2.5,25-34,0,1,3,7,1,,1,1,0,0,0,0,0
ef6816fc53a3e85af3bda34387e4f8a9,,,,,,,,,,,,,,,,,,,,,,,,,1.0000,1,0,0,0,,,0,2,2,0.0000,1.0000,0,,5,0,0,3,2,0,0,2,2,0,0,1,0,2,1,0,0,0,0,0,6,0.0000,0.4000,1,0,0,0,1,3,5,0,0,29,0,0,0,9,5,0,5,6,0,0,6,4,0,6,3,0,0,0,0,,0,0,1,15,0.0000,0.0000,0.0000,21,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553,559,none,0.418,,999,999,,2.5,546,5,2.5,18-24,0,1,2,7,0,,1,0,0,0,0,0,0
64b1dd70d18d0a735c26dc6e273cfb38,,,,,,,,,,0.0000,,,,,,,,,,,,,,,1.0000,2,0,1,0,,,3,2,5,0.0000,1.0000,2,1.2000,0,0,0,5,1,0,0,5,3,0,4,8,0,7,1,1,0,1,0,2,10,0.0000,0.8333,2,0,1,0,4,3,6,2,0,2,0,0,0,10,2,0,10,6,0,0,10,9,0,13,2,2,0,1,0,,0,0,5,15,0.0000,0.0000,0.0000,21,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,547,555,none,0.2763,,,,0,2.5,546,6,3.0,25-34,1,1,3,10,1,,1,1,0,0,0,0,0
ab2c9c6a0cfd4345a91fc87d2305494f,,,,,,,,,,0.0000,,,,,,,,,,,,,,,0.0000,0,0,0,0,1.4142,0.0000,0,1,0,1.4142,0.0000,0,,1,0,0,0,1,0,0,1,2,0,2,1,0,1,0,2,0,1,0,0,3,0.0000,0.0000,0,5,0,2,3,7,3,0,0,5,0,0,0,8,1,0,6,17,0,0,4,12,0,12,1,9,0,3,0,,0,0,1,14,0.0000,0.0000,0.0000,20,,1,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545,555,low,0.4988,,,,,2.5,546,6,2.5,18-24,0,0,1,2,0,,1,0,0,0,0,0,0
2654521b685eb19cd9ac04fb45c95804,,1,,11,2,51,0,0,0,0.3333,0,0,2,7,0,0,0,0,,0,0,,0,0,0.0000,0,0,0,0,,,1,0,1,0.0000,1.0000,1,3.0000,2,0,0,2,0,0,0,1,2,0,1,0,0,2,1,0,0,0,0,1,3,0.0000,1.0000,0,0,0,0,2,0,1,1,0,3,0,0,0,4,0,0,5,3,0,0,6,0,0,6,1,1,0,1,0,,0,0,2,5,0.0000,0.0000,0.0000,21,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542,560,low,0.5,,,,0,2.5,545,10,3.0,45+,0,0,2,4,0,,1,0,0,0,0,0,0
a0a34358b69d83b3fb8b168072ecab16,,,,1,1,1,0,0,0,0.0000,0,0,0,0,0,0,0,0,,0,0,,0,0,1.0000,1,0,0,0,,,1,0,3,0.2020,1.2857,0,,3,0,0,5,0,0,0,4,3,0,2,1,0,5,1,2,0,2,0,3,2,0.0000,0.7500,1,0,0,1,2,0,4,0,0,3,0,0,0,8,0,0,6,9,0,0,4,2,0,7,1,3,0,3,0,,0,0,5,6,0.0000,0.0000,0.0000,21,,6,,,,13,89,2,2,20,3,23,0,0,5,3,8,10,2,1,11,2,3,24,63,6,,0,0,0,,0,0,0,0,0,0,542,560,none,0.379,,,,0,2.5,536,10,2.5,18-24,0,1,2,8,0,,1,1,0,0,0,0,0
942a7f1406cd0a5fd5d13e1e60c0aec6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,2.5,,,,,,,,,,,,,,
64654af1347ef36eb9b846fa093c7872,,3,5,4,25,267,0,0,0,0.0000,0,0,0,0,0,0,0,0,,0,0,,0,0,1.0000,1,0,3,1,0.0000,1.0000,0,2,6,0.0000,1.0000,1,1.0000,0,0,0,4,0,0,0,3,4,1,3,1,0,3,1,4,0,3,1,0,5,0.5000,0.7500,1,1,3,2,3,5,8,1,0,0,0,0,0,5,1,0,5,4,2,0,7,1,0,7,1,4,0,3,1,1.0000,0,0,1,11,0.0000,0.5000,0.0000,9,3,9,1,,,38,39,9,11,9,2,11,0,1,0,1,1,20,1,9,29,1,1,10,30,2,,,,,,,,,,,,542,556,none,0.3212,,999,999,1,2.5,545,9,2.5,35-44,0,1,3,9,1,,0,0,0,0,1,0,0
7c806f846ff8fe717af5e3227b21f5bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,2,2.5,18-24,0,0,3,,0,,1,0,0,0,0,0,0
1d1a094cfb632e2fa16ae4015ca49d33,3,,3,23,12,668,0,0,0,3.6667,0,0,8,38,0,0,0,11,0.7500,2,16,1.0000,2,16,0.6667,2,1,0,0,,,1,0,5,0.0000,1.0000,0,,2,0,0,4,0,0,0,4,3,0,0,3,0,5,1,3,0,1,0,5,4,0.0000,0.8333,3,4,0,0,3,2,6,2,0,12,0,0,0,11,1,0,7,7,0,0,2,4,0,10,1,5,0,2,0,,0,0,8,9,0.0000,0.0000,0.0000,21,2,1,,10,,27,27,9,12,9,3,12,0,1,0,1,1,13,0,3,16,0,0,3,16,0,0,6,0,0,2,0,0,3,2,0,0,542,560,none,0.3778,,999,999,0,3.0,545,11,3.0,25-34,1,1,2,7,0,,1,0,0,0,0,0,0
4f452bb06c771e9afb0c51db4fc2aa64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,,2.5,,0,2.5,,,,,,,,,,,,,,
a32706745e18f2849655cb94a699de9a,,,1,1,1,2,1,1,2,0.0000,0,0,0,0,0,0,0,0,,0,0,,0,0,0.0000,0,0,0,4,0.0000,1.0000,2,0,5,0.0000,1.0000,0,,1,0,0,3,0,0,0,4,2,0,1,0,0,5,1,1,0,0,1,2,3,0.2353,0.2632,0,0,0,17,2,0,19,0,0,3,0,0,0,3,0,0,5,3,7,0,2,0,0,6,1,2,0,1,4,1.0000,0,0,3,6,0.0000,0.0000,0.0000,3,2,6,,,,5,24,1,1,5,2,7,1,0,7,1,8,2,0,1,3,0,0,1,9,0,,0,0,0,,0,0,0,0,0,0,541,548,high,0.7673,,,,0,2.5,545,10,3.0,25-34,1,0,3,6,0,,0,0,0,0,0,0,0
3e1debd16be842ba13e5fde1a66aac18,,3,,3,7,72,0,0,0,0.0000,0,0,0,0,0,0,0,0,,0,0,,0,0,1.0000,1,0,0,0,,,1,0,2,0.0000,1.0000,1,1.0000,4,0,0,4,1,0,0,6,2,0,0,3,0,7,1,1,0,0,,4,3,0.0000,1.0000,1,0,0,0,1,0,2,1,0,4,0,0,0,4,1,0,6,2,0,0,0,3,0,7,1,3,0,2,,,0,0,4,3,0.0000,0.0000,0.0000,21,2,2,1,,,32,32,2,4,2,2,4,1,5,1,5,6,18,0,7,25,3,0,7,25,3,,2,0,2,,0,0,1,1,1,2,542,560,none,0.4303,,,,,3.0,545,9,2.5,,,,,8,,,,,,,,,
d3cfd1c2bf0288e330ca5737feaf410c,,2,,21,13,116,0,0,0,0.0000,0,0,1,8,0,0,0,1,1.0000,2,3,,0,0,1.0000,2,0,1,0,,,2,2,5,0.1088,1.1538,1,1.0000,1,0,0,2,0,0,0,5,5,0,1,2,0,7,2,2,0,1,0,2,3,0.0000,0.8333,2,0,1,0,3,4,6,2,0,4,0,0,0,7,1,0,7,8,0,0,6,3,0,12,2,7,0,2,0,,0,1,5,7,0.0000,0.0000,0.0000,21,1,3,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,3,,,,,,,545,560,none,0.35,,999,999,0,2.5,545,9,3.0,25-34,0,1,3,8,1,,1,0,0,0,0,0,0
edb2a53a502923b6cc76057cea757a4f,,,,2,9,48,0,0,0,0.0000,0,0,0,0,0,0,0,5,,0,0,,0,0,1.0000,2,1,0,0,,,1,3,4,0.0000,1.0000,0,,2,0,0,1,0,0,0,3,4,0,5,1,0,5,1,2,0,1,0,1,6,0.0000,0.8000,2,2,0,0,2,5,5,3,0,23,0,0,0,3,3,0,4,10,0,0,10,2,0,7,2,8,0,3,0,,0,1,2,14,0.0000,0.0000,0.0000,21,2,8,,,,3,6,0,1,0,1,1,0,0,3,0,3,1,0,1,2,0,0,1,3,0,,,,,,,,,,,,545,560,none,0.4253,,,,1,2.5,545,10,3.0,18-24,0,1,2,9,0,,0,0,0,0,0,0,0
d984697cf4727c7cdeb40b5e4f3a8e4a,,,,2,3,4,0,0,0,0.0000,0,0,2,3,0,0,0,0,,0,0,,0,0,0.0000,0,0,0,0,,,1,1,4,0.1414,1.2000,0,,1,0,0,6,0,0,0,3,4,0,0,0,0,3,2,1,0,1,0,2,3,0.0000,0.5714,0,0,0,1,1,1,7,0,0,2,0,0,0,9,0,0,3,6,0,0,1,0,0,4,4,3,0,3,0,,0,0,3,7,0.0000,0.0000,0.0000,21,2,1,,,10,2,9,0,0,0,1,1,0,0,0,0,0,2,0,0,2,0,0,3,8,0,,0,0,0,,0,0,0,0,0,0,551,568,none,0.4456,,,,0,2.5,545,10,3.0,18-24,1,0,2,7,0,,1,0,0,0,0,0,0
aa44bae0f42451f4fae33356c3ef3aba,,,,1,4,15,0,0,0,0.0000,0,0,0,0,0,0,0,0,,0,0,,0,0,0.0000,0,0,1,0,,,1,1,2,0.0000,1.0000,0,,2,0,0,1,0,0,0,3,2,0,2,3,0,4,1,1,0,1,0,1,3,0.0000,0.6667,0,0,1,0,1,1,3,0,0,3,0,0,0,3,0,0,4,2,0,0,2,4,0,6,2,1,0,1,0,,0,0,1,6,0.0000,0.0000,0.0000,20,3,6,,,,12,12,1,2,1,1,2,0,0,0,0,0,5,0,5,10,0,0,5,10,0,,0,0,0,,0,0,2,0,0,0,545,560,none,0.3987,,,,0,2.5,545,10,2.5,25-34,0,0,2,10,1,,0,0,0,0,0,0,0
77a1558534f38d7430cccd0fc3cecf98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,5,,,,,,,,,,,,2,999,,2.5,,1,2.5,25-34,0,0,2,,0,,1,0,0,0,0,0,0
bb34e225bb24d196d5406d495fa5a173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,2,2.5,25-34,0,0,3,,0,,,0,0,0,0,0,0
2d7e3f3db3e64d1b27832eb0b90f2a61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,5,,,,,,,,,,,,,,,2.5,,2,2.5,35-44,0,0,3,,0,,0,0,0,0,0,0,0
3f6d09110a835a64034cb6a68276e419,,,,,,,,,,0.0000,,,,,,,,,,,,,,,1.0000,1,1,2,0,,,2,0,4,0.1414,1.2000,1,1.0000,5,0,0,4,2,0,0,4,3,0,4,0,0,6,1,3,0,2,,2,5,0.0000,1.0000,1,1,2,0,2,0,4,1,0,5,0,0,0,4,2,0,4,3,0,0,4,0,0,6,1,3,0,2,,,0,0,2,5,0.0000,0.0000,0.0000,19,1,1,,,10,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,,,,,,,,,,,,545,555,none,0.344,,,,,2.5,546,6,2.5,25-34,0,1,3,10,1,,0,0,0,1,0,0,0
40ea64dcb18aa95c1cd3dda303f81e67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,,2.5,,0,2.5,,,,,,,,,,,,,,
7cf0937d5c1b08557f11d2053f09b5d3,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,0,1,0,0,,,1,2,1,0.0000,1.0000,0,,0,0,0,4,0,0,0,3,3,0,2,2,0,5,1,1,0,1,0,4,5,0.0000,1.0000,0,1,0,0,1,2,1,0,0,0,0,0,0,4,0,0,3,3,0,0,2,2,0,5,1,1,0,1,0,,0,0,4,5,0.0000,0.0000,0.0000,20,2,1,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545,555,low,0.5,,,,,2.5,546,6,2.5,25-34,0,0,2,,0,,0,0,0,1,0,0,0
